Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf_arima,7,0.014400376291056,0.00288007525821119,0.0116031945197181,0.0890313519647477,0.0890810936967802,0.940620639146004,0.0624615
arima,7,0.153529095400272,0.0307058190800545,0.112966150111309,0.865321525870852,0.858472322777239,-5.7494629773223,0.3136185
rbf,8,0.0136936742264722,0.00273873484529445,0.0129389644884849,0.101282553348991,0.101340508063932,0.991171978660436,0.0011871
rbf_arima,8,0.0136936742264722,0.00273873484529445,0.0129389644884849,0.101282553348991,0.101340508063932,0.991171978660436,0.0675837
arima,8,0.114875026580477,0.0229750053160954,0.0886614604293057,0.698045557914356,0.693953296626204,0.378738214434833,0.4212435
rbf,9,0.0119405601473785,0.00238811202947571,0.011033195995065,0.0910307881852736,0.0910798927661187,0.996268409046341,0.0010687
rbf_arima,9,0.0119405601473785,0.00238811202947571,0.011033195995065,0.0910307881852736,0.0910798927661187,0.996268409046341,0.0675206
arima,9,0.0158848115378523,0.00317696230757047,0.0136462620574581,0.112912239187994,0.112825417500725,0.993395974164983,0.3480606
rbf,10,0.0110109414359032,0.00220218828718065,0.0100727812763078,0.0864423311610002,0.0864858815560525,0.988741282377153,0.0010731
rbf_arima,10,0.0110109414359032,0.00220218828718065,0.0100727812763078,0.0864423311610002,0.0864858815560525,0.988741282377153,0.0649744
arima,10,0.102614830027557,0.0205229660055115,0.0745806155425344,0.644887292362057,0.648866654935883,0.0221769252894674,0.3091188
rbf,11,0.0723774438333749,0.014475488766675,0.0632151486543551,0.534916306877127,0.533072923739687,0.824011797020794,0.0010041
rbf_arima,11,0.0723774438333749,0.014475488766675,0.0632151486543551,0.534916306877127,0.533072923739687,0.824011797020794,0.0671298
arima,11,0.292763412035952,0.0585526824071904,0.222681140478123,1.87599990172866,1.90667519925142,-1.87945751304351,0.2934865
rbf,12,0.15416497204297,0.030832994408594,0.132239582694912,1.02810157113397,1.02110294914877,0.795931571624968,0.0010145
rbf_arima,12,0.15416497204297,0.030832994408594,0.132239582694912,1.02810157113397,1.02110294914877,0.795931571624968,0.0648985
arima,12,0.0905825208707677,0.0181165041741535,0.0719570075040127,0.556934141642705,0.559367617239098,0.929548019167906,0.3158523
rbf,13,0.0580382101114525,0.0116076420222905,0.0553535998566468,0.399798951983446,0.398930698053137,0.951067853584826,0.0011193
rbf_arima,13,0.0580382101114525,0.0116076420222905,0.0553535998566468,0.399798951983446,0.398930698053137,0.951067853584826,0.0660695
arima,13,0.122669480947101,0.0245338961894203,0.0876775769644742,0.62624987387566,0.622473652186343,0.78140546453498,0.291382
rbf,14,0.0463235134501525,0.0092647026900305,0.029903973005851,0.213010046991142,0.212475845520579,0.762106421965738,0.0010244
rbf_arima,14,0.0463235134501525,0.0092647026900305,0.029903973005851,0.213010046991142,0.212475845520579,0.762106421965738,0.070431
arima,14,0.307466417545629,0.0614932835091257,0.227206798577377,1.61500365422284,1.59138501787376,-9.48033369506247,0.301776
rbf,15,0.172774921673428,0.0345549843346857,0.158385626264086,1.2112993897883,1.20246307155239,0.812498051071883,0.0010375
rbf_arima,15,0.172774921673428,0.0345549843346857,0.158385626264086,1.2112993897883,1.20246307155239,0.812498051071883,0.0727207
arima,15,0.214099088070241,0.0428198176140482,0.166212605489427,1.28528002767696,1.27149166405118,0.712078556063533,0.2824176
rbf,16,0.0729608719447676,0.0145921743889535,0.0658576016916535,0.567986922879593,0.565982134523732,0.967436804885593,0.0011352
rbf_arima,16,0.0729608719447676,0.0145921743889535,0.0658576016916535,0.567986922879593,0.565982134523732,0.967436804885593,0.0727642
arima,16,0.0248457323189994,0.00496914646379988,0.0146819281657983,0.129055439804093,0.12929310671294,0.996223838289496,0.3668454
rbf,17,0.0268916932230826,0.00537833864461652,0.0211925104446641,0.195605018992051,0.195914880291439,0.93734292298346,0.0011349
rbf_arima,17,0.0268916932230826,0.00537833864461652,0.0211925104446641,0.195605018992051,0.195914880291439,0.93734292298346,0.074846
arima,17,0.293834374434706,0.0587668748869412,0.216988953822887,2.0089091778855,2.04676214842644,-6.48064483530583,0.3774305
rbf,18,0.134800821760388,0.0269601643520775,0.120850090173435,1.07431402135497,1.08145425510251,0.613605674565231,0.0011529
rbf_arima,18,0.134800821760388,0.0269601643520775,0.120850090173435,1.07431402135497,1.08145425510251,0.613605674565231,0.082682
arima,18,0.20426559694092,0.0408531193881841,0.15707605037823,1.38727749719149,1.40356914320384,0.112770210047809,0.3476764
rbf,19,0.132230428701007,0.0264460857402015,0.118732540736022,0.972446070560833,0.978263028579161,0.79330512337688,0.0009738
rbf_arima,19,0.132230428701007,0.0264460857402015,0.118732540736022,0.972446070560833,0.978263028579161,0.79330512337688,0.0793909
arima,19,0.0130801627989387,0.00261603255978773,0.0113134464519064,0.092945042069159,0.0930025630654753,0.997977478259417,0.3912335
rbf,20,0.0335424415516861,0.00670848831033723,0.028122227927877,0.216802299272868,0.216496938964886,0.952809819961534,0.00103
rbf_arima,20,0.0335424415516861,0.00670848831033723,0.028122227927877,0.216802299272868,0.216496938964886,0.952809819961534,0.0809086
arima,20,0.15508409344245,0.03101681868849,0.112812880047421,0.866768306563189,0.859770512486938,-0.00878078718853481,0.3172097
rbf,21,0.045973654123657,0.00919473082473139,0.0339366020576028,0.262595115051466,0.263219563822932,0.602560636966966,0.0010161
rbf_arima,21,0.045973654123657,0.00919473082473139,0.0339366020576028,0.262595115051466,0.263219563822932,0.602560636966966,0.0752427
arima,21,0.119857141683733,0.0239714283367465,0.0933599312574971,0.722035336703089,0.717751195303094,-1.70134879221975,0.301113
rbf,22,0.114272444237181,0.0228544888474361,0.107834734033073,0.859963921821699,0.864163697222176,0.372428530485911,0.001021
rbf_arima,22,0.114272444237181,0.0228544888474361,0.107834734033073,0.859963921821699,0.864163697222176,0.372428530485911,0.0788187
arima,22,0.0334876637188799,0.00669753274377599,0.0267845781923885,0.214573752375691,0.214212290112475,0.946104828577971,0.3017104
rbf,23,0.0395076300339438,0.00790152600678876,0.0320890746776036,0.266376920227663,0.266917752499182,0.873087629148079,0.0010226
rbf_arima,23,0.0395076300339438,0.00790152600678876,0.0320890746776036,0.266376920227663,0.266917752499182,0.873087629148079,0.0832915
arima,23,0.0511279914768602,0.010225598295372,0.0365109122596332,0.3035974111055,0.30450842367839,0.787450804678735,0.3357138
rbf,24,0.011846559601875,0.002369311920375,0.0100120838816327,0.0834204788488453,0.0833941193363409,0.981252090548052,0.0010514
rbf_arima,24,0.011846559601875,0.002369311920375,0.0100120838816327,0.0834204788488453,0.0833941193363409,0.981252090548052,0.082627
arima,24,0.199040300915451,0.0398080601830903,0.14116915521136,1.1683182812005,1.18198241277037,-4.29237243703933,0.2512459
rbf,25,0.0618626202329905,0.0123725240465981,0.0564881851516825,0.436520941163361,0.437644736148989,0.969453672865644,0.0010296
rbf_arima,25,0.0618626202329905,0.0123725240465981,0.0564881851516825,0.436520941163361,0.437644736148989,0.969453672865644,0.0876173
arima,25,0.172128094773157,0.0344256189546313,0.135342250809787,1.03595621834385,1.04457495830734,0.763513747004342,0.2194974
rbf,26,0.0632058310900995,0.0126411662180199,0.0586554654341514,0.412217911626246,0.413194873235021,0.968945876714983,0.0010745
rbf_arima,26,0.0632058310900995,0.0126411662180199,0.0586554654341514,0.412217911626246,0.413194873235021,0.968945876714983,0.0776912
arima,26,0.0907429932469364,0.0181485986493873,0.0628462049899001,0.435453656272645,0.433512754250367,0.935992453265246,0.2372481
rbf,27,0.0325217230914172,0.00650434461828345,0.0306346682769502,0.205006877910877,0.204770810126895,0.88125927949085,0.0011046
rbf_arima,27,0.0325217230914172,0.00650434461828345,0.0306346682769502,0.205006877910877,0.204770810126895,0.88125927949085,0.0788103
arima,27,0.312615072836161,0.0625230145672323,0.232274545741623,1.55167242096257,1.53022911849824,-9.97166180353154,0.3027221
rbf,28,0.0276252092601939,0.00552504185203879,0.0187746332232283,0.131324331421529,0.131513152755867,0.988146269904968,0.0011452
rbf_arima,28,0.0276252092601939,0.00552504185203879,0.0187746332232283,0.131324331421529,0.131513152755867,0.988146269904968,0.0807458
arima,28,0.238391612726719,0.0476783225453439,0.185020447642388,1.2888479217254,1.27507303719084,0.11727419087688,0.2242595
rbf,29,0.0410871061444077,0.00821742122888154,0.0400299315343916,0.298859953786054,0.299335811553177,0.985422728955345,0.0009921
rbf_arima,29,0.0410871061444077,0.00821742122888154,0.0400299315343916,0.298859953786054,0.299335811553177,0.985422728955345,0.0753681
arima,29,0.04066349522331,0.008132699044662,0.0340002264505017,0.256551501292675,0.256076195318921,0.985721764783414,0.277939
rbf,30,0.0464721439670791,0.00929442879341582,0.0395437206181243,0.318535363045367,0.317832050905556,0.933832316622548,0.001019
rbf_arima,30,0.0464721439670791,0.00929442879341582,0.0395437206181243,0.318535363045367,0.317832050905556,0.933832316622548,0.0733704
arima,30,0.151890005731835,0.0303780011463669,0.110001831115267,0.888939780420945,0.89659407188812,0.293163595794429,0.2379062
rbf,31,0.0165629388612075,0.00331258777224149,0.0153468134805183,0.122805944519092,0.122893635538111,0.987207838205802,0.0011398
rbf_arima,31,0.0165629388612075,0.00331258777224149,0.0153468134805183,0.122805944519092,0.122893635538111,0.987207838205802,0.0720338
arima,31,0.263341351033493,0.0526682702066985,0.203913772863501,1.618984307721,1.64100132539383,-2.23375612880506,0.2239349
rbf,32,0.0260095124261487,0.00520190248522974,0.0221403772541315,0.164640093929972,0.164825442255929,0.991937663949728,0.0011594
rbf_arima,32,0.0260095124261487,0.00520190248522974,0.0221403772541315,0.164640093929972,0.164825442255929,0.991937663949728,0.0726413
arima,32,0.0428484422190095,0.0085696884438019,0.0353533081895705,0.26246415008862,0.262965762645269,0.97811903107954,0.3386403
rbf,33,0.0360045219429604,0.00720090438859207,0.0343542543814576,0.24077672862559,0.241094012426238,0.973861996309936,0.0012116
rbf_arima,33,0.0360045219429604,0.00720090438859207,0.0343542543814576,0.24077672862559,0.241094012426238,0.973861996309936,0.0840392
arima,33,0.137974791029016,0.0275949582058033,0.0996915813229119,0.692031424951562,0.687514950784153,0.616153303620326,0.3000795
rbf,34,0.00725430438402932,0.00145086087680586,0.0061637022635809,0.0423642816687477,0.0423544837006289,0.994177479984625,0.0012948
rbf_arima,34,0.00725430438402932,0.00145086087680586,0.0061637022635809,0.0423642816687477,0.0423544837006289,0.994177479984625,0.0844418
arima,34,0.309536407797574,0.0619072815595148,0.228527858388985,1.58243448860417,1.55971417730592,-9.60090440396073,0.2304436
rbf,35,0.0126471602363542,0.00252943204727084,0.011073848296584,0.0817971778571667,0.0817536617593005,0.998984423015012,0.001292
rbf_arima,35,0.0126471602363542,0.00252943204727084,0.011073848296584,0.0817971778571667,0.0817536617593005,0.998984423015012,0.0774886
arima,35,0.209456201309273,0.0418912402618547,0.16269456594138,1.22215829269584,1.20970419799708,0.721443527464064,0.3126597
rbf,36,0.00861612950572538,0.00172322590114508,0.0072212159579785,0.0582744626404409,0.0582961140968459,0.999540956493762,0.0012882
rbf_arima,36,0.00861612950572538,0.00172322590114508,0.0072212159579785,0.0582744626404409,0.0582961140968459,0.999540956493762,0.0797603
arima,36,0.0257251051613839,0.00514502103227678,0.0151548442458528,0.128875231896868,0.12911448547403,0.995907923636834,0.2443564
rbf,37,0.0126137594148815,0.00252275188297631,0.011350734137104,0.101209863093278,0.101273212114986,0.986060126836014,0.0013218
rbf_arima,37,0.0126137594148815,0.00252275188297631,0.011350734137104,0.101209863093278,0.101273212114986,0.986060126836014,0.0740374
arima,37,0.284219107984162,0.0568438215968324,0.210862785136126,1.88391594164386,1.91684790729633,-6.07744136021292,0.2112864
rbf,38,0.0218936210827013,0.00437872421654025,0.019070372940324,0.16434762416101,0.164412481877693,0.989807496831722,0.0014199
rbf_arima,38,0.0218936210827013,0.00437872421654025,0.019070372940324,0.16434762416101,0.164412481877693,0.989807496831722,0.0810737
arima,38,0.197074018064759,0.0394148036129518,0.153061488877995,1.30715740160364,1.32132586802611,0.174143858047319,0.2178602
rbf,39,0.0182113525975208,0.00364227051950416,0.0166208750224182,0.13281824842324,0.132755192119795,0.996079411100533,0.0011781
rbf_arima,39,0.0182113525975208,0.00364227051950416,0.0166208750224182,0.13281824842324,0.132755192119795,0.996079411100533,0.0770502
arima,39,0.0260404399209021,0.00520808798418043,0.0154243224734969,0.12054816902813,0.120343953090779,0.99198389248318,0.2943982
rbf,40,0.0574833600781388,0.0114966720156278,0.0544505851763448,0.408525715993491,0.409454240115522,0.861405312688539,0.0012191
rbf_arima,40,0.0574833600781388,0.0114966720156278,0.0544505851763448,0.408525715993491,0.409454240115522,0.861405312688539,0.0756578
arima,40,0.178732017080098,0.0357464034160197,0.131288507543862,0.979438913898665,0.970685235937609,-0.33988339233506,0.2341747
rbf,41,0.049436308440979,0.00988726168819579,0.0463693262791052,0.349228768259313,0.348532995286317,0.837738895371283,0.0014075
rbf_arima,41,0.049436308440979,0.00988726168819579,0.0463693262791052,0.349228768259313,0.348532995286317,0.837738895371283,0.075638
arima,41,0.222063137524629,0.0444126275049258,0.172015374465205,1.30097074796969,1.28695034511403,-2.27397459508224,0.2326645
rbf,42,0.028816740526515,0.00576334810530301,0.0280093583760687,0.222360315679927,0.222097316325902,0.985909078291151,0.0014324
rbf_arima,42,0.028816740526515,0.00576334810530301,0.0280093583760687,0.222360315679927,0.222097316325902,0.985909078291151,0.0752389
arima,42,0.0658297048558177,0.0131659409711635,0.0522735847424965,0.419310533878388,0.417906443860274,0.926465100065669,0.2935405
rbf,43,0.00962175793949839,0.00192435158789968,0.00932315114116395,0.078518306283546,0.0785511375188924,0.997342211691835,0.001344
rbf_arima,43,0.00962175793949839,0.00192435158789968,0.00932315114116395,0.078518306283546,0.0785511375188924,0.997342211691835,0.076172
arima,43,0.0734227632500975,0.0146845526500195,0.0518757002440503,0.443397742214449,0.445392569256957,0.845234917724478,0.2807955
rbf,44,0.0219154701289723,0.00438309402579446,0.0160623611552847,0.137411688011639,0.137576078521342,0.933939185269876,0.0012855
rbf_arima,44,0.0219154701289723,0.00438309402579446,0.0160623611552847,0.137411688011639,0.137576078521342,0.933939185269876,0.0809657
arima,44,0.258457497081165,0.0516914994162329,0.189868573645131,1.62480544298288,1.64953542781675,-8.18799205582799,0.2188151
rbf,45,0.0437996262954667,0.00875992525909333,0.0335692038880852,0.264659680160649,0.264087330697662,0.984779985049532,0.0012821
rbf_arima,45,0.0437996262954667,0.00875992525909333,0.0335692038880852,0.264659680160649,0.264087330697662,0.984779985049532,0.0797142
arima,45,0.143227048148012,0.0286454096296024,0.112393934355336,0.886503241160766,0.892829775206155,0.837248742932358,0.3107941
rbf,46,0.022471640167826,0.0044943280335652,0.0180830709044659,0.130502449224782,0.130586423825836,0.996098366993199,0.0013866
rbf_arima,46,0.022471640167826,0.0044943280335652,0.0180830709044659,0.130502449224782,0.130586423825836,0.996098366993199,0.0734521
arima,46,0.135296881925295,0.027059376385059,0.0958896147801878,0.683096197800559,0.67855088439989,0.858566448040932,0.2923262
rbf,47,0.110554246782879,0.0221108493565757,0.097232262607345,0.667328095013151,0.670215057918331,-0.363921062940959,0.0013065
rbf_arima,47,0.110554246782879,0.0221108493565757,0.097232262607345,0.667328095013151,0.670215057918331,-0.363921062940959,0.0780235
arima,47,0.318500031390723,0.0637000062781446,0.235137314569084,1.6118656405261,1.58844679497947,-10.3202843297415,0.289662
rbf,48,0.0621426245264698,0.012428524905294,0.0511858087856934,0.365537247342257,0.364545441064721,0.940430664767976,0.0012932
rbf_arima,48,0.0621426245264698,0.012428524905294,0.0511858087856934,0.365537247342257,0.364545441064721,0.940430664767976,0.087163
arima,48,0.240108071747938,0.0480216143495877,0.186339938815074,1.33372499497375,1.31897334579617,0.110681982548499,0.2240405
rbf,49,0.00345809436803272,0.000691618873606545,0.00296510281889232,0.0227562701391359,0.0227569941610498,0.999897449332436,0.001311
rbf_arima,49,0.00345809436803272,0.000691618873606545,0.00296510281889232,0.0227562701391359,0.0227569941610498,0.999897449332436,0.0808341
arima,49,0.0382656436563542,0.00765312873127084,0.032137277309138,0.249733542215682,0.24928705502473,0.987443087834443,0.3286603
rbf,50,0.0178841531233036,0.00357683062466072,0.0174210516761593,0.144051750230891,0.144161742107622,0.990268115167017,0.0015018
rbf_arima,50,0.0178841531233036,0.00357683062466072,0.0174210516761593,0.144051750230891,0.144161742107622,0.990268115167017,0.0741871
arima,50,0.16893758567707,0.0337875171354139,0.122471510690096,1.02199699914435,1.03211047060164,0.131614089979015,0.2993773
rbf,51,0.0137083622480699,0.00274167244961397,0.0123154275900979,0.102040605945363,0.102054789114453,0.987643157040386,0.0014207
rbf_arima,51,0.0137083622480699,0.00274167244961397,0.0123154275900979,0.102040605945363,0.102054789114453,0.987643157040386,0.073565
arima,51,0.228341235665835,0.045668247133167,0.17754541364628,1.46031536370827,1.47806997533105,-2.42850728490891,0.2306494
rbf,52,0.0978577565120955,0.0195715513024191,0.0841526503959567,0.653796697233697,0.650960509465035,0.839063622860342,0.0013808
rbf_arima,52,0.0978577565120955,0.0195715513024191,0.0841526503959567,0.653796697233697,0.650960509465035,0.839063622860342,0.0722355
arima,52,0.0564484365329589,0.0112896873065918,0.045704771500916,0.354145118088175,0.355094565106732,0.946449004809309,0.226229
rbf,53,0.132075624661989,0.0264151249323979,0.122646205070136,0.902378812111028,0.897721689035668,0.504012306812731,0.0013747
rbf_arima,53,0.132075624661989,0.0264151249323979,0.122646205070136,0.902378812111028,0.897721689035668,0.504012306812731,0.074019
arima,53,0.100653627806281,0.0201307255612562,0.0727202198592505,0.531447962615253,0.528777043308285,0.711939029906395,0.3013404
rbf,54,0.0611177910889154,0.0122235582177831,0.0598325341792329,0.434384229286844,0.433400085526164,0.323365129757902,0.0014856
rbf_arima,54,0.0611177910889154,0.0122235582177831,0.0598325341792329,0.434384229286844,0.433400085526164,0.323365129757902,0.0737156
arima,54,0.252946394030403,0.0505892788060807,0.18754053702484,1.36647727661617,1.34965505643985,-10.5898031895734,0.2304287
rbf,55,0.0131119467740416,0.00262238935480831,0.0101665863044706,0.0791743981659065,0.0792274444528896,0.998223076970884,0.0014897
rbf_arima,55,0.0131119467740416,0.00262238935480831,0.0101665863044706,0.0791743981659065,0.0792274444528896,0.998223076970884,0.0723266
arima,55,0.159096545215706,0.0318193090431412,0.123684177322853,0.963294615587219,0.955577125824878,0.738389145860138,0.2897885
rbf,56,0.015859747648606,0.0031719495297212,0.0144590915657744,0.122332893504078,0.122424873912817,0.997468199916096,0.0017062
rbf_arima,56,0.015859747648606,0.0031719495297212,0.0144590915657744,0.122332893504078,0.122424873912817,0.997468199916096,0.0736982
arima,56,0.0206568378546317,0.00413136757092634,0.0121550190867252,0.104602511324702,0.10475996741193,0.995704986379354,0.2810243
rbf,57,0.0541798886666984,0.0108359777333397,0.0478539244152445,0.427596644423624,0.428775289346914,0.585509449985756,0.0014727
rbf_arima,57,0.0541798886666984,0.0108359777333397,0.0478539244152445,0.427596644423624,0.428775289346914,0.585509449985756,0.0755048
arima,57,0.236383870543533,0.0472767741087065,0.175018370464623,1.56615387477016,1.58892585305907,-6.88994718286008,0.3240192
rbf,58,0.0358461839365874,0.00716923678731747,0.0304294483565686,0.26481484038451,0.264333210911393,0.938770947866699,0.0015842
rbf_arima,58,0.0358461839365874,0.00716923678731747,0.0304294483565686,0.26481484038451,0.264333210911393,0.938770947866699,0.0724132
arima,58,0.133160161745378,0.0266320323490756,0.103392969793174,0.897534162416851,0.904217718624405,0.155070824812179,0.2150874
rbf,59,0.0541384944551003,0.0108276988910201,0.0425947054436986,0.350010087016894,0.350992794627417,0.92235647098236,0.0013666
rbf_arima,59,0.0541384944551003,0.0108276988910201,0.0425947054436986,0.350010087016894,0.350992794627417,0.92235647098236,0.0729448
arima,59,0.0136355608477646,0.00272711216955293,0.00794538252126073,0.0649162970811332,0.0648554631906159,0.995074629221311,0.330958
rbf,60,0.0765939403268436,0.0153187880653687,0.0689725814724162,0.546853505599341,0.548695400918158,0.448586831819448,0.0013512
rbf_arima,60,0.0765939403268436,0.0153187880653687,0.0689725814724162,0.546853505599341,0.548695400918158,0.448586831819448,0.0738211
arima,60,0.125474329012603,0.0250948658025206,0.0917268416911771,0.724990563276408,0.720128060446253,-0.479783133101768,0.3119455
rbf,61,0.0366662136307555,0.00733324272615111,0.030469519651518,0.244757151079109,0.244499817136854,0.938312596950723,0.0014068
rbf_arima,61,0.0366662136307555,0.00733324272615111,0.030469519651518,0.244757151079109,0.244499817136854,0.938312596950723,0.0752186
arima,61,0.247701673384933,0.0495403346769866,0.189787378573009,1.5309558564016,1.51112557312617,-1.81528417806131,0.2283308
rbf,62,0.0952130865065293,0.0190426173013059,0.0893582823619255,0.770132744955883,0.766729465084865,0.89368734252609,0.0014706
rbf_arima,62,0.0952130865065293,0.0190426173013059,0.0893582823619255,0.770132744955883,0.766729465084865,0.89368734252609,0.0771563
arima,62,0.0856692485114193,0.0171338497022839,0.0678006593512578,0.59014893636321,0.587343989931816,0.91393202180369,0.2986965
rbf,63,0.0851992515938007,0.0170398503187601,0.0728518411827026,0.684967590590082,0.688229309659372,0.855979243023064,0.0013735
rbf_arima,63,0.0851992515938007,0.0170398503187601,0.0728518411827026,0.684967590590082,0.688229309659372,0.855979243023064,0.0763727
arima,63,0.0810584819471929,0.0162116963894386,0.0568724016527223,0.538229739399983,0.541221291315469,0.869638166013816,0.3066204
rbf,64,0.00414209848210757,0.000828419696421514,0.003296441771032,0.0314891480223478,0.0314961433726557,0.996869088647195,0.0013276
rbf_arima,64,0.00414209848210757,0.000828419696421514,0.003296441771032,0.0314891480223478,0.0314961433726557,0.996869088647195,0.0896134
arima,64,0.273958330188991,0.0547916660377982,0.205048828173793,1.95276155117258,1.98727788618365,-12.6961641195297,0.3169648
rbf,65,0.0309347427117461,0.00618694854234923,0.0271814149721994,0.240586472876973,0.24095582591006,0.99017715491082,0.0013862
rbf_arima,65,0.0309347427117461,0.00618694854234923,0.0271814149721994,0.240586472876973,0.24095582591006,0.99017715491082,0.1029406
arima,65,0.126584264899839,0.0253168529799678,0.0993029115988862,0.87285837683079,0.878996819787777,0.835523549028949,0.2770968
rbf,66,0.0293903499508086,0.00587806999016173,0.0262174650336441,0.2108462766061,0.210570156950467,0.99136511820727,0.0014388
rbf_arima,66,0.0293903499508086,0.00587806999016173,0.0262174650336441,0.2108462766061,0.210570156950467,0.99136511820727,0.0900282
arima,66,0.116947950329259,0.0233895900658518,0.082824823691569,0.658817638538252,0.65458127363087,0.863279980579174,0.3101316
rbf,67,0.0129321706350212,0.00258643412700424,0.00849616188422212,0.0650949122283616,0.0650461072614097,0.975910450609159,0.0013425
rbf_arima,67,0.0129321706350212,0.00258643412700424,0.00849616188422212,0.0650949122283616,0.0650461072614097,0.975910450609159,0.0926172
arima,67,0.279562983924031,0.0559125967848062,0.206474377144,1.58147788779853,1.55894481269407,-10.2575830164891,0.2735374
rbf,68,0.119590896093857,0.0239181792187714,0.102822227421922,0.817523877963581,0.812976872141415,0.695882157742598,0.0013719
rbf_arima,68,0.119590896093857,0.0239181792187714,0.102822227421922,0.817523877963581,0.812976872141415,0.695882157742598,0.0830076
arima,68,0.203455666555027,0.0406911333110055,0.157910262473142,1.26014142084416,1.24697350472474,0.119792143580832,0.242507
rbf,69,0.0551672945861481,0.0110334589172296,0.0517986842461707,0.443880605933874,0.4427502450499,0.964022558711445,0.0013487
rbf_arima,69,0.0551672945861481,0.0110334589172296,0.0517986842461707,0.443880605933874,0.4427502450499,0.964022558711445,0.0797185
arima,69,0.0316061384070041,0.00632122768140082,0.0266051294156328,0.229479427440955,0.229104382923834,0.988191091021579,0.294028
rbf,70,0.0276181294445034,0.00552362588890068,0.0250445976100179,0.229903015868322,0.23022692456689,0.968007305975146,0.0013575
rbf_arima,70,0.0276181294445034,0.00552362588890068,0.0250445976100179,0.229903015868322,0.23022692456689,0.968007305975146,0.082359
arima,70,0.144495130324631,0.0288990260649263,0.10476816662212,0.966678519105187,0.975715066973312,0.124273054233503,0.308642
rbf,71,0.0061081940234368,0.00122163880468736,0.00500433220904638,0.0454139654100295,0.0453988253834011,0.998665279030785,0.0013042
rbf_arima,71,0.0061081940234368,0.00122163880468736,0.00500433220904638,0.0454139654100295,0.0453988253834011,0.998665279030785,0.0829559
arima,71,0.289437538427975,0.057887507685595,0.222796371127203,2.00531074391002,2.03954444296667,-1.99691584619265,0.2165187
rbf,72,0.0816649462864408,0.0163329892572882,0.0741371808183497,0.616267153174834,0.61854764891305,0.939023354958704,0.0013334
rbf_arima,72,0.0816649462864408,0.0163329892572882,0.0741371808183497,0.616267153174834,0.61854764891305,0.939023354958704,0.0807403
arima,72,0.0437116669412341,0.00874233338824683,0.0363911863145134,0.300777252464874,0.301422912192993,0.982530241502748,0.2872551
rbf,73,0.0244677662278052,0.00489355324556104,0.0228557448631158,0.17519311651275,0.175367570929273,0.990739324808872,0.0013844
rbf_arima,73,0.0244677662278052,0.00489355324556104,0.0228557448631158,0.17519311651275,0.175367570929273,0.990739324808872,0.0787551
arima,73,0.169149934765868,0.0338299869531736,0.122434971195612,0.929310906091689,0.921231985061746,0.557413995648914,0.2845667
rbf,74,0.0339646091553362,0.00679292183106724,0.0238901004256939,0.17918806420236,0.179513878588246,0.258898544985989,0.0013383
