Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf_arima,21,1.88381202822654,1.65114397580754,1.356102974543,11.1443743642874,12.5410918818036,-847.458175821349,0.0765621
arima,21,0.0193348017087805,0.0169467764758572,0.0130083595677028,0.106643466649196,0.106518311207465,0.910621152009525,0.2169625
rbf,22,1.2520253020111e-05,1.09738870120732e-05,9.6759537645615e-06,7.89757099373864e-05,7.89757150627869e-05,0.999998753696983,0.0012557
rbf_arima,22,1.2520253020111e-05,1.09738870120732e-05,9.6759537645615e-06,7.89757099373864e-05,7.89757150627869e-05,0.999998753696983,0.0777505
arima,22,0.0637433043834084,0.0558704220239081,0.0478629704607748,0.390959001948856,0.389607863687096,-31.3047646377716,0.2271222
rbf,23,6.02868727900793e-06,5.28408914138457e-06,5.16038045420923e-06,4.2686253418686e-05,4.26862536252119e-05,0.999999992288214,0.0012924
rbf_arima,23,6.02868727900793e-06,5.28408914138457e-06,5.16038045420923e-06,4.2686253418686e-05,4.26862536252119e-05,0.999999992288214,0.0771845
arima,23,0.0465057331413132,0.0407618488289842,0.0362206761773673,0.300416306596083,0.299671939124469,0.541095391918384,0.2241555
rbf,24,0.0177546844992843,0.0155618182250142,0.0063315071083343,0.0537655731152592,0.0536521431115216,0.923823264809887,0.0013024
rbf_arima,24,0.0177546844992843,0.0155618182250142,0.0063315071083343,0.0537655731152592,0.0536521431115216,0.923823264809887,0.0849703
arima,24,0.0142924859522771,0.0125272329329125,0.00914122002061214,0.0774902140786411,0.0775638447038123,0.950635813429735,0.2313497
rbf,25,0.113008868247903,0.0990512371852813,0.0716282350202235,0.609375638511481,0.605523203429438,-96.2299386868659,0.0012203
rbf_arima,25,0.113008868247903,0.0990512371852813,0.0716282350202235,0.609375638511481,0.605523203429438,-96.2299386868659,0.0826081
arima,25,0.0648770404494964,0.0568641312940624,0.0489464771128662,0.416279463721598,0.417806875870698,-31.0447598195907,0.2215575
rbf,26,1.39586365929961,1.22346170295504,0.64079647278323,5.34644592822791,6.14219905954652,-409.04498611396,0.0012899
rbf_arima,26,1.39586365929961,1.22346170295504,0.64079647278323,5.34644592822791,6.14219905954652,-409.04498611396,0.0847457
arima,26,0.0455851589827441,0.0399549740169381,0.0357056381707827,0.298940827995215,0.299668589010245,0.562686935394771,0.2292326
rbf,27,1.8884044793488,1.65516921712201,1.36967102329198,11.2534827499574,12.6549255388991,-870.188127547093,0.0013082
rbf_arima,27,1.8884044793488,1.65516921712201,1.36967102329198,11.2534827499574,12.6549255388991,-870.188127547093,0.1211863
arima,27,0.0188431008809041,0.0165158052071303,0.0126467958745569,0.103654651970029,0.103535827192842,0.913258555353555,0.2180524
rbf,28,9.18851102862802e-06,8.05364569512974e-06,7.29951435397188e-06,5.95821767194202e-05,5.95821807692135e-05,0.999999386998201,0.0013535
rbf_arima,28,9.18851102862802e-06,8.05364569512974e-06,7.29951435397188e-06,5.95821767194202e-05,5.95821807692135e-05,0.999999386998201,0.0838008
arima,28,0.066059939163257,0.0579009311742792,0.0498582378962495,0.407298015774446,0.405846692728522,-30.6845691601986,0.219854
rbf,29,6.17372424353887e-06,5.41121271139389e-06,5.3016299336998e-06,4.38745572533139e-05,4.38745582071171e-05,0.999999992042988,0.001253
rbf_arima,29,6.17372424353887e-06,5.41121271139389e-06,5.3016299336998e-06,4.38745572533139e-05,4.38745582071171e-05,0.999999992042988,0.0754228
arima,29,0.0463409896301389,0.0406174526514713,0.0362890656121908,0.301069867627043,0.300330293629388,0.551682022300636,0.2219888
rbf,30,0.0326640106728948,0.0286297059579968,0.0116085035756046,0.0985956685016401,0.0982125095414127,0.736444793888083,0.0012272
rbf_arima,30,0.0326640106728948,0.0286297059579968,0.0116085035756046,0.0985956685016401,0.0982125095414127,0.736444793888083,0.0826758
arima,30,0.0153213753272423,0.0134290450393175,0.00993365577731673,0.0842196009547215,0.0843042471770626,0.942013341247928,0.2244282
rbf,31,0.122431433262686,0.107310029053948,0.0784779711683803,0.667648943834496,0.663291409604398,-102.432524843007,0.0011358
rbf_arima,31,0.122431433262686,0.107310029053948,0.0784779711683803,0.667648943834496,0.663291409604398,-102.432524843007,0.0748944
arima,31,0.0651890040300644,0.0571375645129867,0.0492092014104753,0.418465519595724,0.420007229926426,-28.3237798645568,0.21976
rbf,32,1.42048633541304,1.24504325287816,0.672957465427676,5.61387796053646,6.43753296869172,-416.939203456854,0.0010993
rbf_arima,32,1.42048633541304,1.24504325287816,0.672957465427676,5.61387796053646,6.43753296869172,-416.939203456854,0.07812
arima,32,0.0447639831312725,0.0392352209099827,0.0350963574934058,0.293740055859238,0.294441309409457,0.584953804905092,0.2133581
rbf,33,1.88934081007009,1.65598990241685,1.37183140573986,11.2686469046376,12.6754902762524,-890.764081967666,0.0011239
rbf_arima,33,1.88934081007009,1.65598990241685,1.37183140573986,11.2686469046376,12.6754902762524,-890.764081967666,0.0799843
arima,33,0.0198851926728872,0.0174291891110388,0.0134556180849865,0.110265777796274,0.110133499204073,0.90121546230223,0.2294757
rbf,34,6.59812817809762e-06,5.783198869968e-06,5.31227359144755e-06,4.33648254860356e-05,4.3364828206945e-05,0.999999715300906,0.0011862
rbf_arima,34,6.59812817809762e-06,5.783198869968e-06,5.31227359144755e-06,4.33648254860356e-05,4.3364828206945e-05,0.999999715300906,0.0743938
arima,34,0.0662969295526875,0.0581086510783723,0.0500639467551435,0.40902511156751,0.407562954316487,-27.7429553057537,0.2229164
rbf,35,6.28547785477295e-06,5.50916372731219e-06,5.35499071106689e-06,4.43357797688185e-05,4.4335781359524e-05,0.999999991879703,0.0011835
rbf_arima,35,6.28547785477295e-06,5.50916372731219e-06,5.35499071106689e-06,4.43357797688185e-05,4.4335781359524e-05,0.999999991879703,0.0743988
arima,35,0.0455749892520126,0.0399460603411672,0.0357217562012512,0.296463372077535,0.295747516237304,0.57307809692197,0.2487222
rbf,36,0.0522864809002433,0.0458286212536226,0.0185349845233476,0.157454372183764,0.156475256766229,0.309136893236803,0.0010422
rbf_arima,36,0.0522864809002433,0.0458286212536226,0.0185349845233476,0.157454372183764,0.156475256766229,0.309136893236803,0.0752004
arima,36,0.0163524257781896,0.0143327513090126,0.0107331025240735,0.0910104383307309,0.0911068974160047,0.932426323475773,0.2160193
rbf,37,0.121628699546943,0.106606440309919,0.0788097857672594,0.670449253872982,0.666129955290191,-90.4774242098969,0.0010683
rbf_arima,37,0.121628699546943,0.106606440309919,0.0788097857672594,0.670449253872982,0.666129955290191,-90.4774242098969,0.0822065
arima,37,0.0654793412272878,0.0573920424051358,0.0494555358012501,0.420509356343641,0.422064380875643,-25.5124830366008,0.2214212
rbf,38,1.44565698832638,1.26710509944367,0.703283928675341,5.86587500248192,6.71702278664285,-425.338373370013,0.0014179
rbf_arima,38,1.44565698832638,1.26710509944367,0.703283928675341,5.86587500248192,6.71702278664285,-425.338373370013,0.081035
arima,38,0.0439321096234169,0.0385060914052609,0.0344785170717441,0.288470972244616,0.289145899944125,0.606279506083986,0.2143821
rbf,39,1.88955626414577,1.65617874593935,1.37175506178825,11.2653180921778,12.6749302759174,-911.860921313756,0.0013037
rbf_arima,39,1.88955626414577,1.65617874593935,1.37175506178825,11.2653180921778,12.6749302759174,-911.860921313756,0.081024
arima,39,0.020925070781919,0.018340632742131,0.014261920899764,0.11685375179019,0.116707334299136,0.888051357697881,0.2234221
rbf,40,4.80000860724183e-06,4.20716354759287e-06,3.85688083911854e-06,3.14873260395622e-05,3.14873273425834e-05,0.999999865515009,0.0013751
rbf_arima,40,4.80000860724183e-06,4.20716354759287e-06,3.85688083911854e-06,3.14873260395622e-05,3.14873273425834e-05,0.999999865515009,0.0902242
arima,40,0.0665137433872427,0.0582986864170544,0.0502543745538769,0.410629950750935,0.409157791979214,-24.8233491169525,0.3192836
rbf,41,6.36089695957633e-06,5.57526788138436e-06,5.42532430660714e-06,4.49389244675262e-05,4.49389266069429e-05,0.999999991806659,0.0012437
rbf_arima,41,6.36089695957633e-06,5.57526788138436e-06,5.42532430660714e-06,4.49389244675262e-05,4.49389266069429e-05,0.999999991806659,0.0965239
arima,41,0.044799174964385,0.0392660662291391,0.035146579396392,0.29178866797518,0.291096463558078,0.593590028123255,0.2640212
rbf,42,0.0768934359818023,0.0673963918364086,0.0272128198205329,0.231213816449841,0.229103662733711,-0.529763260095715,0.0011667
rbf_arima,42,0.0768934359818023,0.0673963918364086,0.0272128198205329,0.231213816449841,0.229103662733711,-0.529763260095715,0.0775455
arima,42,0.0173846889384214,0.0152375205072799,0.0115366936809706,0.0978385948075823,0.0979476580619564,0.921804899983887,0.2242829
rbf,43,0.114462663556047,0.100325475447449,0.0753195662483144,0.640717551729411,0.636770911313488,-71.0971465990615,0.001361
rbf_arima,43,0.114462663556047,0.100325475447449,0.0753195662483144,0.640717551729411,0.636770911313488,-71.0971465990615,0.0767404
arima,43,0.0657479486941296,0.0576274743877792,0.0496853955452155,0.422410284206081,0.423977620839977,-22.787828379495,0.2236906
rbf,44,1.46554915966766,1.28454040529359,0.732187912364129,6.10572203587503,6.97717476812445,-430.814104696471,0.0012297
rbf_arima,44,1.46554915966766,1.28454040529359,0.732187912364129,6.10572203587503,6.97717476812445,-430.814104696471,0.0958078
arima,44,0.0430897864788415,0.0377678028897352,0.033852294616172,0.283135179133399,0.283783988591285,0.626711400484319,0.2300513
rbf,45,1.88997762288328,1.65654806301062,1.37266078510246,11.2699387531175,12.67927713448,-934.426555336073,0.0012143
rbf_arima,45,1.88997762288328,1.65654806301062,1.37266078510246,11.2699387531175,12.67927713448,-934.426555336073,0.13151
arima,45,0.0219621500736981,0.0192496232355551,0.0150654313507446,0.123416446285363,0.123255218558265,0.87368757294719,0.237498
rbf,46,3.82148338784496e-06,3.34949516190795e-06,3.26103612463176e-06,2.66236467721363e-05,2.66236471436626e-05,0.999999924302034,0.0010829
rbf_arima,46,3.82148338784496e-06,3.34949516190795e-06,3.26103612463176e-06,2.66236467721363e-05,2.66236471436626e-05,0.999999924302034,0.1266072
arima,46,0.0667103670641036,0.0584710252675796,0.0504295040472323,0.412112361312645,0.410631043539566,-22.0678394144631,0.219736
rbf,47,6.40091467905626e-06,5.61034304570797e-06,5.41856333165687e-06,4.49008304271245e-05,4.49008329752157e-05,0.999999991820577,0.0012345
rbf_arima,47,6.40091467905626e-06,5.61034304570797e-06,5.41856333165687e-06,4.49008304271245e-05,4.49008329752157e-05,0.999999991820577,0.096376
arima,47,0.0440137279331235,0.0385776291056092,0.0345636637327441,0.287046710096426,0.286378069165638,0.613263750639378,0.2171624
rbf,48,0.106189335169075,0.0930739789492106,0.0375547566133145,0.319138980313483,0.315131480836225,-1.98950876001423,0.0013788
rbf_arima,48,0.106189335169075,0.0930739789492106,0.0375547566133145,0.319138980313483,0.315131480836225,-1.98950876001423,0.0763127
arima,48,0.0184173472327899,0.0161426360369962,0.0123409858344534,0.104675118918257,0.104797570314769,0.910072570601403,0.2395812
rbf,49,0.102909829682641,0.0901995224501449,0.0675020729568356,0.574201213574877,0.570866414843056,-50.6827471322123,0.0011486
rbf_arima,49,0.102909829682641,0.0901995224501449,0.0675020729568356,0.574201213574877,0.570866414843056,-50.6827471322123,0.0734742
arima,49,0.065994736530472,0.0578437816642875,0.049898706060037,0.424167705902504,0.425746336112117,-20.2544792967542,0.2202876
rbf,50,1.48222581242976,1.29915733858215,0.751327169460123,6.26401547101788,7.15773658176757,-434.592287608149,0.0011717
rbf_arima,50,1.48222581242976,1.29915733858215,0.751327169460123,6.26401547101788,7.15773658176757,-434.592287608149,0.0759685
arima,50,0.0422372592434527,0.0370205705821417,0.0332178654656779,0.277734254875171,0.278357179167697,0.646293617866537,0.2259912
rbf,51,1.890586904965,1.65708209317059,1.3746154671536,11.283052850426,12.6891315466675,-958.544254306901,0.0011643
rbf_arima,51,1.890586904965,1.65708209317059,1.3746154671536,11.283052850426,12.6891315466675,-958.544254306901,0.0757923
arima,51,0.0229958842240422,0.0201556817431727,0.0158658734793839,0.129951711827591,0.12977501721447,0.858038053578074,0.2223521
rbf,52,3.54120750882525e-06,3.10383592294278e-06,3.10352125900693e-06,2.53365802599717e-05,2.53365803802524e-05,0.999999942395309,0.0011211
rbf_arima,52,3.54120750882525e-06,3.10383592294278e-06,3.10352125900693e-06,2.53365802599717e-05,2.53365803802524e-05,0.999999942395309,0.0837503
arima,52,0.0668867977280776,0.0586256651273976,0.0505893260893229,0.413472232517534,0.411982606891561,-19.5511393797542,0.2196762
rbf,53,6.41529499252434e-06,5.62294725865346e-06,5.47496238816336e-06,4.53814958794092e-05,4.53814987325829e-05,0.999999991894731,0.0011759
rbf_arima,53,6.41529499252434e-06,5.62294725865346e-06,5.47496238816336e-06,4.53814958794092e-05,4.53814987325829e-05,0.999999991894731,0.1292271
arima,53,0.0432188268651867,0.0378809056055887,0.0339731355112349,0.282238437356599,0.281593250959599,0.632142066241617,0.2163472
rbf,54,0.139308881615828,0.122102957837574,0.0492843819708893,0.418886007451585,0.412021454871689,-4.2766239485086,0.001325
rbf_arima,54,0.139308881615828,0.122102957837574,0.0492843819708893,0.418886007451585,0.412021454871689,-4.2766239485086,0.0808716
arima,54,0.0194496782263388,0.0170474646905442,0.0131443938046697,0.111506617863071,0.111643232801556,0.897145481734027,0.2112505
rbf,55,0.138011787366932,0.120966066617522,0.0963752557980659,0.82561494108825,0.818691074095981,-9.69253783701697,0.0016122
rbf_arima,55,0.138011787366932,0.120966066617522,0.0963752557980659,0.82561494108825,0.818691074095981,-9.69253783701697,0.0808279
arima,55,0.0140351128318771,0.0123016477519519,0.0116557639856647,0.0997093497552979,0.0996998031336406,0.889419066522005,0.235709
rbf,56,1.45599073463353,1.27616253336325,0.666295727578461,5.75002414632079,5.06806456682884,-13370.359372622,0.0011703
rbf_arima,56,1.45599073463353,1.27616253336325,0.666295727578461,5.75002414632079,5.06806456682884,-13370.359372622,0.1005599
arima,56,0.0509127467617317,0.0446245558728001,0.0376176264682119,0.324709505552908,0.325678324652214,-15.3497604758177,0.2193211
