Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf,6,0.05398698575768,0.00869709655818313,0.0445283571306689,0.293061595988506,0.293412840272372,0.978477372990771,0.001162
rbf_arima,6,0.05398698575768,0.00869709655818313,0.0445283571306689,0.293061595988506,0.293412840272372,0.978477372990771,0.0595768
arima,6,0.275377393633066,0.044362243024966,0.218684888389115,1.45526914906853,1.43850197569647,0.440018487716151,0.2979754
rbf,7,0.18381949059916,0.0296126156439379,0.16536585753736,1.12438495833748,1.11663493324543,0.306081428916503,0.00131
rbf_arima,7,0.18381949059916,0.0296126156439379,0.16536585753736,1.12438495833748,1.11663493324543,0.306081428916503,0.0601542
arima,7,0.831021619674999,0.133874398928135,0.675987518097882,4.54512080088401,4.70638031936912,-13.1824100856582,0.2878325
rbf,8,0.0659296087184141,0.0106210073598286,0.0559255852957718,0.391297902106177,0.39226081957555,0.947611380897057,0.0011897
rbf_arima,8,0.0659296087184141,0.0106210073598286,0.0559255852957718,0.391297902106177,0.39226081957555,0.947611380897057,0.0630687
arima,8,0.296498180776817,0.047764720910998,0.242807846608066,1.73021506905037,1.71078662696384,-0.0595464984984491,0.2805402
rbf,9,0.0760835910569119,0.0122567750102838,0.0648793508970964,0.459508398967655,0.460934232516392,0.908249115447467,0.0012925
rbf_arima,9,0.0760835910569119,0.0122567750102838,0.0648793508970964,0.459508398967655,0.460934232516392,0.908249115447467,0.0639783
arima,9,0.823248244149235,0.132622137914082,0.72211621582417,5.18812910082625,5.01849339922892,-9.74211706481673,0.2841209
rbf,10,0.0685480420674415,0.0110428269400117,0.0612340649203211,0.451959656368977,0.451028298962252,0.948195029023011,0.0013972
rbf_arima,10,0.0685480420674415,0.0110428269400117,0.0612340649203211,0.451959656368977,0.451028298962252,0.948195029023011,0.0695459
arima,10,0.46100132549376,0.0742655472425459,0.395675218577458,2.96706482630508,2.90803576833234,-1.34307221349064,0.2899069
rbf,11,0.0320071342023539,0.00515622668689181,0.0282450096979521,0.203748183875227,0.203645222531732,0.989775000783549,0.0012935
rbf_arima,11,0.0320071342023539,0.00515622668689181,0.0282450096979521,0.203748183875227,0.203645222531732,0.989775000783549,0.0685726
arima,11,0.147059753819496,0.0236907628911076,0.113651210588187,0.804431217154355,0.809381011459849,0.784147356846187,0.2781857
rbf,12,0.0456513778723818,0.00735426206516314,0.0394451714242951,0.282453337045993,0.282365700277045,0.982428630588277,0.0013186
rbf_arima,12,0.0456513778723818,0.00735426206516314,0.0394451714242951,0.282453337045993,0.282365700277045,0.982428630588277,0.0842098
arima,12,0.730975874310413,0.117757412668212,0.572127958200875,4.14281481041078,4.00588065185132,-3.50509460837958,0.2880051
rbf,13,0.0601045625196508,0.00968261473546696,0.0471212955359628,0.333600898658034,0.334373644983121,0.957343487131086,0.0013161
rbf_arima,13,0.0601045625196508,0.00968261473546696,0.0471212955359628,0.333600898658034,0.334373644983121,0.957343487131086,0.0758176
arima,13,0.521495979368766,0.0840110042007527,0.44924325137281,3.16506317363458,3.2336100658541,-2.21123728331433,0.2975733
rbf,14,0.0737534726123444,0.0118814018565507,0.0627923166766884,0.452306773413544,0.452035867775312,0.971896173283141,0.0013778
rbf_arima,14,0.0737534726123444,0.0118814018565507,0.0627923166766884,0.452306773413544,0.452035867775312,0.971896173283141,0.080274
arima,14,0.292023222444963,0.0470438222692278,0.242754533447512,1.75364388765006,1.76747351935936,0.55940933617655,0.2923106
rbf,15,0.0441132939212079,0.00710648263369065,0.0335146497894349,0.272203976983325,0.271571009935046,0.992288078872261,0.0017478
rbf_arima,15,0.0441132939212079,0.00710648263369065,0.0335146497894349,0.272203976983325,0.271571009935046,0.992288078872261,0.0769216
arima,15,0.631081811815576,0.101664861937443,0.507290591805584,4.3083839016311,4.16759616911863,-0.578319533774296,0.2738853
rbf,16,0.0638672341027828,0.0102887667110952,0.0555637518935122,0.479283697348132,0.47969668239607,0.853072055413751,0.0013581
rbf_arima,16,0.0638672341027828,0.0102887667110952,0.0555637518935122,0.479283697348132,0.47969668239607,0.853072055413751,0.0992989
arima,16,0.24180426864042,0.0389537412217429,0.196394129780148,1.6747063896882,1.69588315560846,-1.10608605548923,0.2772274
rbf,17,0.0743153126109785,0.0119719121276798,0.0609422704434216,0.496173885821177,0.496506339742716,0.796521493462541,0.0014965
rbf_arima,17,0.0743153126109785,0.0119719121276798,0.0609422704434216,0.496173885821177,0.496506339742716,0.796521493462541,0.0701321
arima,17,0.291630281540626,0.0469805209950649,0.227696869477405,1.86502077990459,1.83765778657939,-2.1334816632843,0.2283815
rbf,18,0.0436301348899572,0.00702864756494638,0.037102953205153,0.281059939606636,0.281043365413942,0.985612014987994,0.0014625
rbf_arima,18,0.0436301348899572,0.00702864756494638,0.037102953205153,0.281059939606636,0.281043365413942,0.985612014987994,0.071365
arima,18,0.542735835792341,0.0874326636915588,0.459484424929111,3.43819015712149,3.52197209623675,-1.22640342623604,0.2203599
rbf,19,0.0376282927365559,0.00606177378967399,0.0302847174958018,0.212972489209668,0.213090862615774,0.989598230914502,0.0018442
rbf_arima,19,0.0376282927365559,0.00606177378967399,0.0302847174958018,0.212972489209668,0.213090862615774,0.989598230914502,0.0736461
arima,19,0.803683095633094,0.129470267450637,0.696375075381053,4.8663361872147,5.02789105452979,-3.74512707745714,0.2163211
rbf,20,0.0422101006411777,0.00679988548823041,0.0341712398707702,0.232252741847514,0.232002765654913,0.981669005567314,0.0015667
rbf_arima,20,0.0422101006411777,0.00679988548823041,0.0341712398707702,0.232252741847514,0.232002765654913,0.981669005567314,0.0751825
arima,20,0.671080524139244,0.108108501240503,0.555749398983172,3.68584167354015,3.78680609852639,-3.63342908345126,0.2211254
rbf,21,0.0529315170495639,0.00852706459326053,0.0449286376146936,0.281633015505791,0.281551314228956,0.947128685259327,0.0014946
rbf_arima,21,0.0529315170495639,0.00852706459326053,0.0449286376146936,0.281633015505791,0.281551314228956,0.947128685259327,0.0773113
arima,21,0.268322288311072,0.0432256925887378,0.225765574431246,1.40791520721456,1.42196276276909,-0.358641654611457,0.2136791
rbf,22,0.0404020187066931,0.00650861041612505,0.0291859448952799,0.1836705821296,0.183689566580844,0.988565216200174,0.0015775
rbf_arima,22,0.0404020187066931,0.00650861041612505,0.0291859448952799,0.1836705821296,0.183689566580844,0.988565216200174,0.0752765
arima,22,0.954754346189135,0.153807267096231,0.843433202724033,5.46759856362963,5.28099740202458,-5.38565005850907,0.2744237
rbf,23,0.0364274954563412,0.00586832994860262,0.0307088740598003,0.20219389128591,0.202211214125905,0.982761591518641,0.0013437
rbf_arima,23,0.0364274954563412,0.00586832994860262,0.0307088740598003,0.20219389128591,0.202211214125905,0.982761591518641,0.0769037
arima,23,1.26550353426877,0.20386777068197,1.09038827733847,7.09882877906991,7.45446515053591,-19.804882478581,0.2696455
rbf,24,0.0299649790812818,0.00482724332126233,0.0249090760771557,0.159235456041,0.159230805615241,0.975207946786359,0.0014946
rbf_arima,24,0.0299649790812818,0.00482724332126233,0.0249090760771557,0.159235456041,0.159230805615241,0.975207946786359,0.0816775
arima,24,0.242659949823097,0.0390915881817893,0.202758050886534,1.29025775610994,1.30002136992432,-0.625851008088243,0.2164743
rbf,25,0.0392435136781469,0.00632197969475766,0.0315666227653059,0.214997590770115,0.215158699354587,0.975257704579264,0.0014237
rbf_arima,25,0.0392435136781469,0.00632197969475766,0.0315666227653059,0.214997590770115,0.215158699354587,0.975257704579264,0.0774971
arima,25,0.309691964518653,0.0498901889207435,0.260174990046839,1.77724475131661,1.75497535169204,-0.540863230643943,0.2212683
rbf,26,0.0451949535917003,0.00728073386230322,0.0354843158181288,0.245804916267083,0.245541047133498,0.927210968692889,0.0015629
rbf_arima,26,0.0451949535917003,0.00728073386230322,0.0354843158181288,0.245804916267083,0.245541047133498,0.927210968692889,0.0776642
arima,26,0.411117031037525,0.0662293785338494,0.356052221384083,2.44633821613472,2.48668936579424,-5.02305718966709,0.2423735
rbf,27,0.175484868246332,0.0282699399164229,0.157811871152131,1.10527028125433,1.10420659036506,-1.02427357646627,0.0014835
rbf_arima,27,0.175484868246332,0.0282699399164229,0.157811871152131,1.10527028125433,1.10420659036506,-1.02427357646627,0.0811183
arima,27,0.412619704817455,0.066471453522406,0.342845440461894,2.39433917886876,2.43649649489215,-10.1915383257927,0.2597788
rbf,28,0.102435657072882,0.0165019918793494,0.0802530342181737,0.547822156133457,0.550215952441606,0.816286159528897,0.0014429
rbf_arima,28,0.102435657072882,0.0165019918793494,0.0802530342181737,0.547822156133457,0.550215952441606,0.816286159528897,0.1293747
arima,28,0.271309129651212,0.0437068612847596,0.2267298580237,1.56643103339029,1.56378415675779,-0.288749106697974,0.2198773
rbf,29,0.071734227397348,0.0115561091890123,0.059009331702583,0.42621389450464,0.426247169050711,0.87475562230602,0.0016057
rbf_arima,29,0.071734227397348,0.0115561091890123,0.059009331702583,0.42621389450464,0.426247169050711,0.87475562230602,0.0913277
arima,29,0.321108377043002,0.051729329237226,0.23377217318291,1.66964263997418,1.69428359941438,-1.50962400584726,0.2303703
rbf,30,0.0667358938544143,0.0107508968060128,0.0548257499829485,0.392698722198561,0.391656218260007,0.893848838034247,0.0016876
rbf_arima,30,0.0667358938544143,0.0107508968060128,0.0548257499829485,0.392698722198561,0.391656218260007,0.893848838034247,0.0890255
arima,30,0.328545695270579,0.0529274527081214,0.276458044167027,2.01568951402957,1.98725770907789,-1.57274860578303,0.2668697
rbf,31,0.0379291796910443,0.00611024552521464,0.0318994915980027,0.22307113894123,0.223254640324551,0.984254655590828,0.0016248
rbf_arima,31,0.0379291796910443,0.00611024552521464,0.0318994915980027,0.22307113894123,0.223254640324551,0.984254655590828,0.0840259
arima,31,0.0782236115374014,0.0126015241103511,0.0727835803279216,0.506402479121154,0.504921151016801,0.93302989331161,0.2879819
rbf,32,0.13761682500432,0.0221695432389073,0.108362073265129,0.734247617206038,0.731918571408122,0.730372782996887,0.0016029
rbf_arima,32,0.13761682500432,0.0221695432389073,0.108362073265129,0.734247617206038,0.731918571408122,0.730372782996887,0.079449
arima,32,0.39258315848774,0.0632436426773219,0.272028546199386,1.85827182028527,1.82504682916632,-1.1942393080957,0.2496935
rbf,33,0.187228243951957,0.0301617527486722,0.150838757938655,1.03366738752895,1.04191233616559,-0.0690812512089487,0.0016321
rbf_arima,33,0.187228243951957,0.0301617527486722,0.150838757938655,1.03366738752895,1.04191233616559,-0.0690812512089487,0.0873264
arima,33,0.304529655099006,0.0490585606522678,0.264604977371492,1.80845626322191,1.83027388793158,-1.82831102557028,0.2712305
rbf,34,0.158626213780194,0.0255540752746896,0.134804231187183,0.973716998834399,0.967444219652109,-0.741863811283176,0.0016789
rbf_arima,34,0.158626213780194,0.0255540752746896,0.134804231187183,0.973716998834399,0.967444219652109,-0.741863811283176,0.0793663
arima,34,0.326227050764405,0.0525539279619019,0.251152828303448,1.80286135839087,1.83018105918487,-6.36722985202662,0.2674218
rbf,35,0.193609582939158,0.031189762009854,0.188757026118757,1.4362196116465,1.44724916345703,0.669156328517692,0.0015909
rbf_arima,35,0.193609582939158,0.031189762009854,0.188757026118757,1.4362196116465,1.44724916345703,0.669156328517692,0.0738763
arima,35,0.266383353865175,0.0429133376783963,0.204912863041964,1.58510711826512,1.56388208478279,0.373698721975869,0.2896579
rbf,36,0.0472690659677387,0.00761486541926576,0.0410428009710896,0.309853980217761,0.310218504903263,0.984019221899499,0.0016413
rbf_arima,36,0.0472690659677387,0.00761486541926576,0.0410428009710896,0.309853980217761,0.310218504903263,0.984019221899499,0.0742821
arima,36,0.887189374094429,0.142922808962263,0.757211995226043,5.63172185991769,5.85558628594572,-4.6295871002681,0.2787989
rbf,37,0.0615434862933798,0.00991441984227839,0.054164626356829,0.375112956546519,0.374897901972121,0.965384220153213,0.0016409
rbf_arima,37,0.0615434862933798,0.00991441984227839,0.054164626356829,0.375112956546519,0.374897901972121,0.965384220153213,0.0754548
arima,37,0.0863708237972828,0.0139140087899412,0.0598002698734629,0.405501436090392,0.407108879844835,0.9318220316968,0.2755065
rbf,38,0.0326450581862011,0.00525899379652824,0.0270834166911812,0.182726789508714,0.182792314912557,0.989712914539044,0.0016178
rbf_arima,38,0.0326450581862011,0.00525899379652824,0.0270834166911812,0.182726789508714,0.182792314912557,0.989712914539044,0.0762431
arima,38,0.917240792771062,0.147763977371149,0.725631200086676,4.99697569653087,4.80393050020833,-7.12127423524581,0.275668
rbf,39,0.0788648853432495,0.0127048308634773,0.0710494117324711,0.50439974931378,0.504918852162598,0.817675688748025,0.001592
rbf_arima,39,0.0788648853432495,0.0127048308634773,0.0710494117324711,0.50439974931378,0.504918852162598,0.817675688748025,0.0751411
arima,39,0.432164619415515,0.0696200643791733,0.341708952112195,2.41037421057431,2.45443730211043,-4.47489314343297,0.2832648
rbf,40,0.127013285142278,0.0204613535938575,0.095422941225355,0.668302935166812,0.66475624042171,0.880160526521206,0.0015861
rbf_arima,40,0.127013285142278,0.0204613535938575,0.095422941225355,0.668302935166812,0.66475624042171,0.880160526521206,0.0774292
arima,40,1.1359063457641,0.182990160156477,0.976003018692069,6.6100584434831,6.91831037331589,-8.5848792439222,0.2241303
rbf,41,0.0487713936414974,0.00785688465144436,0.0414970643018965,0.271942768427806,0.271711603124499,0.780261844728145,0.0016166
rbf_arima,41,0.0487713936414974,0.00785688465144436,0.0414970643018965,0.271942768427806,0.271711603124499,0.780261844728145,0.0834364
arima,41,0.0914606411548127,0.0147339588649582,0.0622878349809007,0.408190156300936,0.406403355038007,0.227241793496511,0.2736673
rbf,42,0.0221938695292682,0.00357534734689842,0.0194834317318718,0.127196627897715,0.127123333377693,0.993320051928407,0.0015532
rbf_arima,42,0.0221938695292682,0.00357534734689842,0.0194834317318718,0.127196627897715,0.127123333377693,0.993320051928407,0.0928241
arima,42,0.511324697180251,0.0823724496107429,0.35820946093117,2.3096259905128,2.3648329597182,-2.54568841824092,0.2212446
rbf,43,0.0747574778449517,0.0120431432527475,0.0658081849779319,0.425504700444546,0.426120974215642,0.940746302186256,0.0015007
rbf_arima,43,0.0747574778449517,0.0120431432527475,0.0658081849779319,0.425504700444546,0.426120974215642,0.940746302186256,0.0903594
arima,43,0.811345811535409,0.130704701623337,0.664684858087639,4.33862340459351,4.20181392271426,-5.97940136001084,0.2079353
rbf,44,0.106919769519585,0.0172243652139485,0.0815470953158514,0.554695258368032,0.552564169214579,0.212044071385611,0.001515
rbf_arima,44,0.106919769519585,0.0172243652139485,0.0815470953158514,0.554695258368032,0.552564169214579,0.212044071385611,0.0817009
arima,44,0.243101108586143,0.0391626571682469,0.210605847817632,1.4234365942199,1.43559154589037,-3.07342550515042,0.222483
rbf,45,0.0731701958641247,0.0117874382071968,0.0656953048559547,0.43184006191798,0.430983549891203,0.977050142465848,0.0016629
rbf_arima,45,0.0731701958641247,0.0117874382071968,0.0656953048559547,0.43184006191798,0.430983549891203,0.977050142465848,0.0906133
arima,45,1.18789278859982,0.191364976914873,1.02658869287347,6.56769847343908,6.86705450203904,-5.04875578495253,0.2907045
rbf,46,0.0666090091076636,0.0107304561594613,0.0587702393924437,0.380673859805981,0.380583681772622,0.935847463401909,0.0014556
rbf_arima,46,0.0666090091076636,0.0107304561594613,0.0587702393924437,0.380673859805981,0.380583681772622,0.935847463401909,0.0788478
arima,46,0.220179730191907,0.0354701109306017,0.177709865804472,1.16858764075761,1.15811869083798,0.29902495457222,0.2959084
rbf,47,0.0471234354653471,0.00759140490330363,0.0387935067452641,0.247200503817632,0.247105331995585,0.923378278352001,0.001576
rbf_arima,47,0.0471234354653471,0.00759140490330363,0.0387935067452641,0.247200503817632,0.247105331995585,0.923378278352001,0.0897878
arima,47,0.120790923250272,0.0194589549336019,0.0947859163441904,0.608372103545541,0.60577109338756,0.496561275356139,0.282005
rbf,48,0.0722913242104951,0.0116458553511326,0.0569420770791361,0.345328017757427,0.346018062206555,0.957063685214812,0.0016407
rbf_arima,48,0.0722913242104951,0.0116458553511326,0.0569420770791361,0.345328017757427,0.346018062206555,0.957063685214812,0.0946187
arima,48,0.144309351008537,0.0232476835362391,0.112392066180867,0.664734033982792,0.66835579922507,0.828903410303177,0.271096
rbf,49,0.0329682122880376,0.00531105268419164,0.0269444142471434,0.156112296020615,0.156144983083995,0.984399981950292,0.0016346
rbf_arima,49,0.0329682122880376,0.00531105268419164,0.0269444142471434,0.156112296020615,0.156144983083995,0.984399981950292,0.0749427
arima,49,0.776587368202006,0.125105249576882,0.619881560151695,3.65866870656445,3.55605068819985,-7.65595418428335,0.2192994
rbf,50,0.0450273375958006,0.0072537315675728,0.0370954308547115,0.229712333735563,0.229541855620821,0.944589533015117,0.0015992
rbf_arima,50,0.0450273375958006,0.0072537315675728,0.0370954308547115,0.229712333735563,0.229541855620821,0.944589533015117,0.0833127
arima,50,0.213558831784674,0.034403509564708,0.185050728513534,1.14769499006302,1.1389425621128,-0.2464485201636,0.2187126
rbf,51,0.0498597444053712,0.00803221378956421,0.0405924872724357,0.239527337559132,0.239840515623553,0.982088142934912,0.0015045
rbf_arima,51,0.0498597444053712,0.00803221378956421,0.0405924872724357,0.239527337559132,0.239840515623553,0.982088142934912,0.0842103
arima,51,0.443348793670215,0.0714217920002201,0.379882728702237,2.19815490980578,2.16609645674942,-0.41622279858676,0.258982
rbf,52,0.0299574600685341,0.00482603203711725,0.0263185916692412,0.153790110016526,0.153740466544947,0.98665620591272,0.0015629
rbf_arima,52,0.0299574600685341,0.00482603203711725,0.0263185916692412,0.153790110016526,0.153740466544947,0.98665620591272,0.11246
arima,52,0.395980517336139,0.063790944171055,0.327897511582878,1.93758415095679,1.91037489416329,-1.33140106644257,0.2171197
rbf,53,0.0380439508208253,0.00612873471448476,0.0336711365842607,0.202711043939734,0.2027070231814,0.967887981324564,0.001517
rbf_arima,53,0.0380439508208253,0.00612873471448476,0.0336711365842607,0.202711043939734,0.2027070231814,0.967887981324564,0.0781354
arima,53,0.181934676935985,0.0293089793843328,0.150951540077462,0.911838065659452,0.912036625512642,0.26560898907649,0.2821314
rbf,54,0.0501700880032118,0.00808220895411643,0.0425318986928127,0.273956185693066,0.273870894213547,0.967075828552516,0.0013791
rbf_arima,54,0.0501700880032118,0.00808220895411643,0.0425318986928127,0.273956185693066,0.273870894213547,0.967075828552516,0.0752471
arima,54,0.194067598942703,0.0312635466331687,0.145602428703606,0.951063056341323,0.943047223604492,0.50735827272373,0.2160892
rbf,55,0.0128088906134836,0.00206346320145916,0.0101907327610499,0.064579059425231,0.0646077012824584,0.997738960289289,0.0014812
rbf_arima,55,0.0128088906134836,0.00206346320145916,0.0101907327610499,0.064579059425231,0.0646077012824584,0.997738960289289,0.0874611
arima,55,0.11805905969069,0.0190188621810984,0.0919331073288735,0.569905616833756,0.572568213901574,0.80791927071065,0.2718805
rbf,56,0.019980102548621,0.00321871796821028,0.0166422660263133,0.0988065612440506,0.0988372387547411,0.989437629295221,0.0015375
rbf_arima,56,0.019980102548621,0.00321871796821028,0.0166422660263133,0.0988065612440506,0.0988372387547411,0.989437629295221,0.0832181
arima,56,0.175672163882502,0.0283001125257998,0.153294502810832,0.905886444044494,0.908627394996463,0.183470496584,0.274116
