x_raw,speed
1.3663474691595638,11.989636429997702
5.231866634352855,17.96052601748912
10.257041549104159,16.00246101106481
15.282216463855448,19.991111950077293
20.307391378606738,13.971875078476634
25.332566293358028,18.951645341728586
30.357741208109317,14.938820760661478
34.99636420634128,21.973350598556223
40.02153912109257,12.980755754237169
45.4332659523632,18.951645341728586
50.458440867114504,15.978287369010188
55.09706386534647,23.955589247035157
60.12223878009773,16.969406693249653
64.7608617783297,22.94029628074107
70.17258860960034,13.996048720531254
74.81121160783228,19.96693830802267
80.22293843910292,14.962994402716099
85.63466527037353,22.96446992279569
90.2732882686055,15.954113726955567
95.68501509987611,20.98223127431676
100.32363809810808,13.971875078476634
105.3488130128594,17.96052601748912
110.37398792761066,11.94128914588846
115.01261092584262,18.975818983783206
120.03778584059394,13.00492939629179
124.28985692230656,19.821896455694944
129.31503183705786,16.02663465311943
134.72675866832844,21.997524240610844
139.36538166656044,13.996048720531254
144.77710849783108,17.96052601748912
149.02917957954372,13.077450322455652
154.82745832733366,18.951645341728586
159.0795294090463,11.965462787943082
163.3316004907589,20.83718942198903
169.51643115506818,15.035515328879963
174.15505415330017,17.839657807216014
179.5667809845708,12.013810072052324
183.8188520662834,18.927471699673962
189.6171308140734,16.02663465311943
194.25575381230533,19.94276466596805
198.89437681053727,13.971875078476634
205.0792074748466,23.036990848959555
210.10438238959784,14.914647118606856
214.74300538782984,21.00640491637138
220.15473221910048,14.020222362585876
224.40680330081307,17.936352375434495
228.27232246600636,15.011341686825341
234.843705046835,23.931415604980536
239.09577612854764,12.932408470127926
244.50750295981823,18.90329805761934
249.53267787456957,10.974343463703615
254.55785278932086,16.89688576708579
260.3561315371108,14.09274328874974
264.2216507023041,19.89441738185881
270.019929450094,12.062157356161565
275.0451043648453,18.90329805761934
279.68372736307725,13.125797606564895
285.0954541943479,17.839657807216014
288.96097335954124,16.00246101106481
295.14580402385053,20.98223127431676
299.3978751055631,15.011341686825341
