Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf,25,0.0426982374132175,0.00328922494234288,0.0374259992988993,0.202455923490796,0.202198087941393,0.997841114869319,0.001158
rbf_arima,25,0.0426982374132175,0.00328922494234288,0.0374259992988993,0.202455923490796,0.202198087941393,0.997841114869319,0.0775911
arima,25,0.396378380481837,0.0305346949821106,0.313274142612452,1.65668777330067,1.67833834350416,0.813950050032979,0.2953775
rbf,26,0.107395162687421,0.00827310140181775,0.104804227263543,0.481940143147745,0.483150014202548,0.986699079921607,0.0012959
rbf_arima,26,0.107395162687421,0.00827310140181775,0.104804227263543,0.481940143147745,0.483150014202548,0.986699079921607,0.0794753
arima,26,0.356030256086784,0.0274265091370461,0.253679653481708,1.13053529610811,1.11838660185866,0.853820639785464,0.2366873
rbf,27,0.126953295326209,0.00977974667802858,0.117368007814896,0.492688733075095,0.491278172844536,0.731559645131908,0.0012542
rbf_arima,27,0.126953295326209,0.00977974667802858,0.117368007814896,0.492688733075095,0.491278172844536,0.731559645131908,0.0825829
arima,27,0.852625577749481,0.0656813369056064,0.633850055203826,2.65479036791312,2.59281963472766,-11.1081156721367,0.2544572
rbf,28,0.113221327072804,0.00872191536641151,0.0922079630349402,0.412735665244768,0.414053260406566,0.970460194847752,0.0012433
rbf_arima,28,0.113221327072804,0.00872191536641151,0.0922079630349402,0.412735665244768,0.414053260406566,0.970460194847752,0.0856417
arima,28,0.625105996167598,0.048154545919642,0.48507563009895,2.17744778033444,2.13815615713597,0.099552339683727,0.2459067
rbf,29,0.14467687258348,0.011145068431664,0.137519136785417,0.698524579491817,0.701296772957967,0.973185444109205,0.0011731
rbf_arima,29,0.14467687258348,0.011145068431664,0.137519136785417,0.698524579491817,0.701296772957967,0.973185444109205,0.0827236
arima,29,0.159216981859076,0.0122651542476391,0.129656400193318,0.669733478007381,0.666292278006656,0.967524850561368,0.3457003
rbf,30,0.0996908841986169,0.00767960840296423,0.0799297281884075,0.464841622436562,0.463148493503496,0.954827027330474,0.0011236
rbf_arima,30,0.0996908841986169,0.00767960840296423,0.0799297281884075,0.464841622436562,0.463148493503496,0.954827027330474,0.0932659
arima,30,0.387551418564475,0.0298547169534458,0.2792183836403,1.62956291796022,1.65590980920557,0.317305448642539,0.3547295
rbf,31,0.0443335847522594,0.0034152026309513,0.0387475842076287,0.220448202979216,0.220712809657098,0.986403030993993,0.0012475
rbf_arima,31,0.0443335847522594,0.0034152026309513,0.0387475842076287,0.220448202979216,0.220712809657098,0.986403030993993,0.0826302
arima,31,0.683236660908652,0.052632595693239,0.529059675926552,2.9874999074612,3.0629272751642,-2.22937688467927,0.2218245
rbf,32,0.045863920956997,0.00353309086989849,0.0413817092714253,0.213319455676102,0.213040306840842,0.996280829418877,0.0010851
rbf_arima,32,0.045863920956997,0.00353309086989849,0.0413817092714253,0.213319455676102,0.213040306840842,0.996280829418877,0.0943516
arima,32,0.0651100428493852,0.00501570064507901,0.0560510355377905,0.281932457234096,0.282462557362547,0.992504515686284,0.3171171
rbf,33,0.0832175205213964,0.00641059586347646,0.0814944296454487,0.370520167707025,0.371233160964152,0.979284514132957,0.0012272
rbf_arima,33,0.0832175205213964,0.00641059586347646,0.0814944296454487,0.370520167707025,0.371233160964152,0.979284514132957,0.0847498
arima,33,0.424994688066307,0.0327391295997198,0.308439269536718,1.37652824377255,1.35903946553467,0.459702965207734,0.3813249
